model,epoch_acc,total_precision,total_recall,total_f1score,flops,params
lstm_lr=0.001_,0.9813288450241089,0.9809002876281738,0.9813288450241089,0.9810413122177124,0.069134464,0.13505
lstm_lr=0.001_,0.9854545593261719,0.9854698181152344,0.9854545593261719,0.9854543209075928,0.276537856,0.13505
lstm_lr=0.001_,0.9854545593261719,0.9854698181152344,0.9854545593261719,0.9854543209075928,0.276537856,0.13505
lstm_lr=0.001_,0.9854545593261719,0.9854698181152344,0.9854545593261719,0.9854543209075928,0.276537856,0.13505
lstm_lr=0.001_,0.0,0.0,0.0,0.0,0.40025216,0.13505
